DateTime,Product,Quantity,Unit_Price,Revenue
2024-12-07 09:34,Sourdough Bread,10.0,5.28,52.8
2024-08-02 16:37,Chocolate Muffin,10.0,2.42,24.2
2024-03-14 09:42,Brownie,12.0,2.18,26.16
2024-01-07 10:53,Chocolate Muffin,10.0,2.4,24.0
2024-06-01 13:20,Brownie,9.0,2.21,19.89
2024-02-12 15:09,Sourdough Bread,12.0,5.39,64.68
2024-07-21 07:41,Baguette,10.0,2.94,29.4
2024-12-09 11:09,Croissant,11.0,2.83,31.13
2024-09-25 07:02,Cinnamon Roll,10.0,3.06,30.6
2024-03-04 10:16,Croissant,9.0,2.78,25.02
2024-08-17 13:55,Sourdough Bread,10.0,5.61,56.1
2024-11-16 09:53,Baguette,10.0,2.96,29.6
2024-08-04 13:00,Croissant,6.0,2.89,17.34
2024-03-27 07:43,Chocolate Muffin,13.0,2.38,30.94
2024-08-28 07:15,Cinnamon Roll,16.0,3.23,51.68
2024-12-30 10:11,Carrot Cake Slice,14.0,4.64,64.96
2024-11-01 08:50,Croissant,13.0,2.72,35.36
2024-08-05 09:55,Croissant,9.0,2.68,24.12
2024-03-06 08:00,Chocolate Muffin,12.0,2.39,28.68
2024-10-08 12:36,Cinnamon Roll,10.0,3.1,31.0
2024-05-11 10:42,Blueberry Muffin,13.0,2.48,32.24
2024-07-31 12:58,Cinnamon Roll,14.0,3.1,43.4
2024-04-27 11:31,Croissant,12.0,2.82,33.84
2024-12-19 08:35,Carrot Cake Slice,12.0,4.53,54.36
2024-01-24 10:45,Cinnamon Roll,14.0,3.3,46.2
2024-12-19 15:10,Brownie,12.0,2.17,26.04
2024-04-15 12:46,Brownie,14.0,2.25,31.5
2024-12-13 09:18,Blueberry Muffin,8.0,2.38,19.04
2024-11-02 13:59,Croissant,9.0,2.92,26.28
2024-12-01 10:29,Cinnamon Roll,6.0,3.09,18.54
2024-01-12 10:55,Croissant,11.0,2.85,31.35
2024-11-01 12:55,Baguette,10.0,3.01,30.1
2024-08-17 09:34,Cinnamon Roll,11.0,3.16,34.76
2024-11-21 08:56,Chocolate Muffin,13.0,2.52,32.76
2024-05-12 11:32,Sourdough Bread,7.0,5.37,37.59
2024-07-30 13:16,Croissant,11.0,2.91,32.01
2024-12-26 08:48,Brownie,10.0,2.24,22.4
2024-05-07 08:20,Carrot Cake Slice,9.0,4.35,39.15
2024-10-10 09:36,Almond Danish,13.0,3.36,43.68
2024-02-28 09:57,Focaccia,10.0,4.41,44.1
2024-11-10 07:13,Brownie,12.0,2.24,26.88
2024-02-06 09:01,Sourdough Bread,7.0,5.65,39.55
2024-10-31 10:45,Carrot Cake Slice,8.0,4.53,36.24
2024-09-05 10:34,Cinnamon Roll,12.0,3.2,38.4
2024-05-26 14:45,Blueberry Muffin,-1.0,2.54,-2.54
2024-01-27 10:32,Cinnamon Roll,14.0,3.19,44.66
2024-05-04 08:26,Almond Danish,9.0,3.67,33.03
2024-06-19 09:53,Cinnamon Roll,9.0,3.28,29.52
2024-12-06 14:16,Sourdough Bread,10.0,5.26,52.6
2024-06-23 09:07,Cinnamon Roll,10.0,3.32,33.2
2024-08-31 10:37,Cinnamon Roll,7.0,3.12,21.84
2024-04-04 10:16,Cinnamon Roll,9.0,3.06,27.54
2024-07-16 12:37,Brownie,8.0,2.27,18.16
2024-08-08 11:03,Sourdough Bread,11.0,5.28,58.08
2024-08-30 14:08,Croissant,11.0,2.77,30.47
2024-03-26 08:18,Blueberry Muffin,17.0,2.39,40.63
2024-10-20 14:16,Almond Danish,5.0,3.51,17.55
2024-05-06 09:46,Brownie,6.0,2.1,12.6
2024-01-28 07:20,Sourdough Bread,9.0,5.28,47.52
2024-01-25 11:44,Baguette,10.0,2.9,29.0
2024-08-31 08:06,Croissant,10.0,2.75,27.5
2024-11-02 13:38,Sourdough Bread,11.0,5.27,57.97
2024-04-22 11:59,Sourdough Bread,14.0,5.35,74.9
2024-08-11 09:55,Cinnamon Roll,8.0,3.25,26.0
2024-05-19 09:07,Almond Danish,12.0,3.58,42.96
2024-03-12 14:57,Croissant,13.0,2.7,35.1
2024-01-12 08:02,Cheesecake Slice,13.0,5.02,65.26
2024-01-11 10:04,Brownie,10.0,2.19,21.9
2024-12-16 09:41,Cinnamon Roll,10.0,3.21,32.1
2024-06-14 08:41,Chocolate Muffin,14.0,2.42,33.88
2024-04-11 09:35,Cinnamon Roll,10.0,3.19,31.9
2024-05-02 09:36,Cheesecake Slice,16.0,4.81,76.96
2024-12-22 10:00,Carrot Cake Slice,12.0,4.52,54.24
2024-06-22 07:38,Brownie,9.0,2.16,19.44
2024-03-25 10:32,Chocolate Muffin,11.0,2.41,26.51
2024-07-22 08:34,Croissant,9.0,2.86,25.74
2024-09-29 09:18,Croissant,10.0,2.87,28.7
2024-06-04 08:14,Cinnamon Roll,12.0,3.29,39.48
2024-06-15 09:05,Baguette,11.0,3.1,34.1
2024-08-15 14:31,Croissant,9.0,2.93,26.37
2024-12-14 14:44,Blueberry Muffin,12.0,2.53,30.36
2024-10-17 14:27,Almond Danish,13.0,3.63,47.19
2024-06-29 10:37,Blueberry Muffin,9.0,2.51,22.59
2024-01-20 10:25,Croissant,13.0,2.84,36.92
2024-04-03 13:08,Croissant,8.0,2.93,23.44
2024-09-29 08:31,Blueberry Muffin,14.0,2.54,35.56
2024-01-01 13:48,Blueberry Muffin,20.0,2.42,48.4
2024-08-04 08:48,Sourdough Bread,9.0,5.32,47.88
2024-12-09 09:07,Blueberry Muffin,9.0,2.62,23.58
2024-12-02 08:37,Baguette,11.0,2.9,31.9
2024-07-04 07:14,Sourdough Bread,9.0,5.23,47.07
2024-03-30 15:47,Banana Bread,12.0,3.83,45.96
2024-08-16 12:04,Blueberry Muffin,10.0,2.42,24.2
2024-12-22 11:57,Croissant,9.0,2.87,25.83
2024-03-24 08:58,Focaccia,14.0,4.22,59.08
2024-03-01 08:42,Almond Danish,10.0,3.35,33.5
2024-09-02 13:39,Carrot Cake Slice,15.0,4.59,68.85
2024-05-15 09:41,Cinnamon Roll,13.0,3.29,42.77
2024-07-15 12:16,Blueberry Muffin,11.0,2.61,28.71
2024-11-17 09:42,Baguette,9.0,3.13,28.17
2024-12-14 08:07,Cinnamon Roll,11.0,3.08,33.88
2024-08-31 10:31,Baguette,13.0,2.9,37.7
2024-05-12 13:40,Croissant,14.0,2.86,40.04
2024-12-16 13:38,Croissant,9.0,2.83,25.47
2024-08-18 11:47,Chocolate Muffin,12.0,2.62,31.44
2024-09-12 12:02,Almond Danish,11.0,3.45,37.95
2024-02-01 08:38,Croissant,12.0,2.81,33.72
2024-03-07 11:47,Baguette,12.0,2.86,34.32
2024-08-08 10:45,Blueberry Muffin,14.0,2.48,34.72
2024-07-12 11:02,Chocolate Muffin,6.0,2.53,15.18
2024-03-27 11:59,Chocolate Muffin,9.0,2.5,22.5
2024-06-17 08:53,Croissant,13.0,2.81,36.53
2024-12-06 08:27,Chocolate Muffin,9.0,2.41,21.69
2024-03-06 09:47,Carrot Cake Slice,12.0,4.65,55.8
2024-01-25 11:35,Banana Bread,16.0,4.09,65.44
2024-06-05 13:36,Croissant,10.0,2.91,29.1
2024-06-29 09:23,Chocolate Muffin,9.0,2.39,21.51
2024-09-29 11:14,Carrot Cake Slice,10.0,4.37,43.7
2024-10-02 10:17,Almond Danish,11.0,3.51,38.61
2024-10-12 14:19,Brownie,13.0,2.26,29.38
2024-05-09 08:33,Croissant,12.0,2.82,33.84
2024-01-05 11:15,Almond Danish,12.0,3.4,40.8
2024-08-24 08:42,Cinnamon Roll,9.0,3.11,27.99
2024-04-20 10:42,Almond Danish,13.0,3.33,43.29
2024-02-29 14:02,Croissant,12.0,2.67,32.04
2024-05-05 10:00,Cinnamon Roll,9.0,3.1,27.9
2024-02-28 09:43,Chocolate Muffin,10.0,2.52,25.2
2024-12-14 09:07,Brownie,8.0,2.31,18.48
2024-06-03 07:17,Croissant,10.0,2.91,29.1
2024-08-10 10:48,Sourdough Bread,9.0,5.48,49.32
2024-03-18 09:32,Almond Danish,23.0,3.37,77.51
2024-08-28 10:11,Banana Bread,13.0,3.96,51.48
2024-07-27 08:57,Sourdough Bread,10.0,5.38,53.8
2024-09-11 10:25,Almond Danish,7.0,3.58,25.06
2024-01-23 12:29,Cheesecake Slice,7.0,5.06,35.42
2024-12-07 10:20,Blueberry Muffin,15.0,2.55,38.25
2024-04-18 09:12,Cheesecake Slice,11.0,4.82,53.02
2024-01-25 14:02,Sourdough Bread,13.0,5.77,75.01
2024-08-11 10:41,Banana Bread,11.0,3.89,42.79
2024-09-22 10:04,Cinnamon Roll,8.0,3.29,26.32
2024-09-06 13:18,Croissant,8.0,2.81,22.48
2024-07-31 07:03,Baguette,12.0,3.1,37.2
2024-11-05 15:43,Baguette,9.0,3.05,27.45
2024-12-17 09:39,Croissant,10.0,2.86,28.6
2024-07-19 13:57,Cheesecake Slice,12.0,5.21,62.52
2024-10-13 12:22,Cinnamon Roll,6.0,3.22,19.32
2024-03-14 10:10,Croissant,12.0,2.72,32.64
2024-09-29 09:05,Baguette,15.0,2.99,44.85
2024-03-07 09:27,Focaccia,10.0,4.22,42.2
2024-05-06 12:42,Croissant,14.0,2.68,37.52
2024-11-05 16:55,Brownie,8.0,2.25,18.0
2024-03-28 10:27,Cheesecake Slice,11.0,5.2,57.2
2024-05-24 12:02,Croissant,8.0,2.87,22.96
2024-06-29 08:32,Baguette,10.0,2.95,29.5
2024-07-30 09:03,Focaccia,6.0,4.33,25.98
2024-11-01 09:39,Chocolate Muffin,8.0,2.6,20.8
2024-12-18 11:03,Croissant,11.0,2.76,30.36
2024-10-31 08:09,Chocolate Muffin,13.0,2.56,33.28
2024-11-22 11:56,Focaccia,17.0,4.03,68.51
2024-07-05 07:12,Almond Danish,10.0,3.65,36.5
2024-02-15 14:09,Chocolate Muffin,10.0,2.55,25.5
2024-09-24 10:36,Blueberry Muffin,9.0,2.6,23.4
2024-11-06 11:25,Cinnamon Roll,10.0,3.27,32.7
2024-12-14 12:09,Brownie,11.0,2.18,23.98
2024-11-08 08:44,Croissant,14.0,2.72,38.08
2024-12-09 11:51,Blueberry Muffin,12.0,2.4,28.8
2024-02-04 12:09,Croissant,15.0,2.71,40.65
2024-03-25 10:47,Focaccia,4.0,4.0,16.0
2024-12-14 12:03,Sourdough Bread,13.0,5.73,74.49
2024-04-06 15:43,Sourdough Bread,9.0,5.34,48.06
2024-06-27 12:17,Blueberry Muffin,14.0,2.43,34.02
2024-10-27 07:14,Blueberry Muffin,10.0,,24.7
2024-12-29 12:42,Almond Danish,10.0,3.48,34.8
2024-01-24 09:11,Croissant,11.0,2.69,29.59
2024-01-09 13:30,Chocolate Muffin,10.0,2.58,25.8
2024-09-23 08:45,Croissant,6.0,2.76,16.56
2024-03-16 07:54,Cinnamon Roll,9.0,3.22,28.98
2024-02-05 12:50,Sourdough Bread,9.0,5.53,49.77
2024-01-26 09:34,Blueberry Muffin,18.0,2.58,46.44
2024-10-11 08:36,Chocolate Muffin,10.0,2.44,24.4
2024-11-15 11:44,Cheesecake Slice,17.0,4.99,84.83
2024-03-15 11:31,Blueberry Muffin,12.0,2.48,29.76
2024-01-07 14:15,Cinnamon Roll,13.0,3.2,41.6
2024-06-15 11:08,Baguette,8.0,2.89,23.12
2024-06-06 09:02,Brownie,10.0,2.26,22.6
2024-10-28 08:07,Cinnamon Roll,9.0,3.25,29.25
2024-02-24 11:09,Carrot Cake Slice,9.0,4.59,41.31
2024-08-20 10:23,Sourdough Bread,11.0,5.73,63.03
2024-12-08 08:06,Baguette,9.0,2.99,26.91
2024-09-17 10:48,Blueberry Muffin,13.0,2.48,32.24
2024-09-18 08:13,Banana Bread,17.0,3.9,66.3
2024-05-24 12:13,Baguette,10.0,3.05,30.5
2024-09-12 09:12,Sourdough Bread,16.0,5.47,87.52
2024-11-03 11:58,Chocolate Muffin,8.0,2.59,20.72
2024-04-27 09:12,Brownie,9.0,2.16,19.44
2024-12-21 08:30,Sourdough Bread,11.0,5.41,59.51
2024-11-17 11:25,Chocolate Muffin,13.0,2.59,33.67
2024-11-15 11:33,Carrot Cake Slice,12.0,4.44,53.28
2024-09-09 15:46,Sourdough Bread,11.0,5.5,60.5
2024-04-26 08:53,Brownie,12.0,2.12,25.44
2024-08-03 10:49,Focaccia,14.0,4.3,60.2
2024-10-24 08:18,Sourdough Bread,14.0,5.35,74.9
2024-03-18 12:29,Brownie,14.0,2.18,30.52
2024-11-17 13:58,Croissant,14.0,2.86,40.04
2024-09-27 08:06,Chocolate Muffin,15.0,2.54,38.1
2024-06-16 10:30,Croissant,11.0,2.88,31.68
2024-10-19 09:06,Chocolate Muffin,8.0,2.59,20.72
2024-02-25 07:17,Chocolate Muffin,10.0,2.4,24.0
2024-08-21 15:43,Baguette,12.0,2.93,35.16
2024-04-05 11:00,Croissant,9.0,2.89,26.01
2024-03-12 08:11,Chocolate Muffin,17.0,2.48,42.16
2024-10-03 12:58,Croissant,10.0,2.86,28.6
2024-05-13 12:05,Cinnamon Roll,11.0,3.34,36.74
2024-04-08 07:21,Focaccia,11.0,4.38,48.18
2024-08-03 13:46,Baguette,10.0,3.02,30.2
2024-11-25 12:12,Baguette,11.0,2.98,32.78
2024-03-19 10:39,Sourdough Bread,13.0,5.48,71.24
2024-10-06 10:22,Almond Danish,14.0,3.56,49.84
2024-12-17 12:53,Cinnamon Roll,12.0,3.36,40.32
2024-07-06 07:51,Cinnamon Roll,10.0,3.34,33.4
2024-10-27 10:51,Chocolate Muffin,12.0,2.59,31.08
2024-04-30 13:09,Cheesecake Slice,11.0,4.76,52.36
2024-10-05 12:05,Chocolate Muffin,11.0,2.46,27.06
2024-03-22 14:52,Croissant,-1.0,2.73,-2.73
2024-12-11 13:15,Brownie,10.0,2.1,21.0
2024-12-10 08:42,Croissant,11.0,2.81,30.91
2024-10-14 10:53,Chocolate Muffin,11.0,2.48,27.28
2024-03-16 13:52,Blueberry Muffin,9.0,2.56,23.04
2024-12-26 08:25,Banana Bread,8.0,4.09,32.72
2024-02-18 11:36,Carrot Cake Slice,10.0,4.65,46.5
2024-12-21 15:47,Almond Danish,10.0,3.44,34.4
2024-02-10 16:09,Croissant,10.0,2.74,27.4
2024-10-17 12:32,Chocolate Muffin,9.0,2.43,21.87
2024-04-11 10:55,Sourdough Bread,13.0,5.42,70.46
2024-11-24 10:11,Cinnamon Roll,11.0,3.27,35.97
2024-03-03 15:57,Cinnamon Roll,12.0,3.26,39.12
2024-12-21 08:21,Brownie,4.0,2.26,9.04
2024-02-15 11:58,Croissant,11.0,2.91,32.01
2024-07-29 10:35,Chocolate Muffin,12.0,2.51,30.12
2024-06-30 08:34,Banana Bread,13.0,3.93,51.09
2024-11-28 13:33,Croissant,9.0,2.87,25.83
2024-02-04 09:49,Sourdough Bread,9.0,5.46,49.14
2024-06-18 10:32,Focaccia,6.0,4.15,24.9
2024-06-29 10:01,Baguette,10.0,2.97,29.7
2024-01-22 14:14,Sourdough Bread,6.0,5.66,33.96
2024-12-27 13:13,Carrot Cake Slice,10.0,4.68,46.8
2024-08-02 10:28,Banana Bread,10.0,3.92,39.2
2024-12-14 07:18,Almond Danish,16.0,3.55,56.8
2024-04-28 08:23,Croissant,10.0,2.7,27.0
2024-11-06 10:12,Croissant,9.0,2.89,26.01
2024-12-29 14:13,Almond Danish,14.0,3.42,47.88
2024-05-15 09:24,Sourdough Bread,10.0,5.54,55.4
2024-08-11 10:51,Brownie,8.0,2.17,17.36
2024-08-18 15:25,Focaccia,14.0,4.02,56.28
2024-11-14 15:25,Sourdough Bread,11.0,5.51,60.61
2024-05-04 08:46,Chocolate Muffin,6.0,2.56,15.36
2024-11-07 10:28,Almond Danish,12.0,3.41,40.92
2024-04-03 13:03,Cinnamon Roll,12.0,3.06,36.72
2024-06-16 09:49,Banana Bread,14.0,4.11,57.54
2024-02-11 11:29,Carrot Cake Slice,9.0,4.41,39.69
2024-07-16 09:23,Sourdough Bread,11.0,5.51,60.61
2024-06-15 10:34,Sourdough Bread,8.0,5.24,41.92
2024-03-16 09:22,Almond Danish,12.0,3.33,39.96
2024-12-05 11:29,Chocolate Muffin,10.0,2.45,24.5
2024-09-23 10:14,Almond Danish,17.0,3.61,61.37
2024-11-28 10:39,Sourdough Bread,9.0,5.74,51.66
2024-09-05 10:25,Croissant,12.0,2.87,34.44
2024-01-10 15:17,Blueberry Muffin,10.0,2.45,24.5
2024-02-10 11:52,Sourdough Bread,-1.0,5.26,-5.26
2024-03-13 11:57,Baguette,11.0,2.96,32.56
2024-06-23 12:41,Cinnamon Roll,9.0,3.28,29.52
2024-03-22 09:06,Cinnamon Roll,10.0,3.33,33.3
2024-01-28 08:15,Chocolate Muffin,10.0,2.44,24.4
2024-02-14 08:17,Sourdough Bread,9.0,5.34,48.06
2024-09-07 09:49,Sourdough Bread,8.0,5.62,44.96
2024-11-10 11:22,Carrot Cake Slice,-1.0,4.62,-4.62
2024-06-19 10:56,Banana Bread,14.0,4.08,57.12
2024-09-23 08:06,Chocolate Muffin,9.0,2.57,23.13
2024-03-08 10:24,Banana Bread,7.0,4.03,28.21
2024-11-03 09:45,Cinnamon Roll,13.0,3.19,41.47
2024-04-05 10:24,Carrot Cake Slice,11.0,4.32,47.52
2024-09-12 11:07,Cinnamon Roll,10.0,3.11,31.1
2024-09-14 12:28,Chocolate Muffin,10.0,2.4,24.0
2024-05-01 11:50,Cinnamon Roll,14.0,3.04,42.56
2024-02-10 09:53,Almond Danish,12.0,3.46,41.52
2024-11-10 13:05,Croissant,12.0,2.9,34.8
2024-10-12 13:27,Chocolate Muffin,11.0,2.62,28.82
2024-04-06 11:49,Croissant,11.0,2.7,29.7
2024-04-15 09:52,Cinnamon Roll,7.0,3.06,21.42
2024-04-02 11:48,Cheesecake Slice,9.0,4.8,43.2
2024-06-20 11:23,Blueberry Muffin,12.0,2.44,29.28
2024-03-21 10:09,Focaccia,6.0,4.05,24.3
2024-10-30 09:00,Chocolate Muffin,13.0,2.39,31.07
2024-08-04 09:55,Brownie,13.0,2.13,27.69
2024-05-15 12:55,Chocolate Muffin,15.0,2.6,39.0
2024-02-24 10:01,Baguette,12.0,2.98,35.76
2024-11-17 10:03,Cinnamon Roll,13.0,3.08,40.04
2024-04-01 08:11,Banana Bread,14.0,4.06,56.84
2024-09-28 08:22,Croissant,7.0,2.66,18.62
2024-12-30 07:51,Chocolate Muffin,11.0,2.54,27.94
2024-12-28 13:05,Blueberry Muffin,13.0,2.39,31.07
2024-01-19 13:36,Chocolate Muffin,-1.0,2.47,-2.47
2024-11-20 14:21,Croissant,11.0,2.8,30.8
2024-07-20 12:34,Chocolate Muffin,10.0,2.45,24.5
2024-11-05 10:51,Baguette,7.0,3.09,21.63
2024-05-08 15:02,Blueberry Muffin,13.0,2.4,31.2
2024-09-06 14:16,Chocolate Muffin,13.0,2.53,32.89
2024-10-13 13:54,Chocolate Muffin,4.0,2.49,9.96
2024-07-30 09:28,Cinnamon Roll,9.0,3.06,27.54
2024-12-03 11:48,Carrot Cake Slice,16.0,4.55,72.8
2024-09-04 11:52,Croissant,10.0,2.78,27.8
2024-07-29 09:59,Croissant,11.0,2.78,30.58
2024-07-17 13:26,Cheesecake Slice,9.0,4.97,44.73
2024-03-31 09:47,Chocolate Muffin,12.0,2.42,29.04
2024-01-02 08:46,Croissant,9.0,2.93,26.37
2024-03-17 11:20,Baguette,13.0,3.05,39.65
2024-03-03 14:17,Cinnamon Roll,11.0,3.32,36.52
2024-10-24 10:07,Sourdough Bread,12.0,5.73,68.76
2024-10-18 09:26,Cinnamon Roll,13.0,3.08,40.04
2024-02-23 11:10,Croissant,13.0,2.71,35.23
2024-03-06 09:05,Almond Danish,22.0,3.56,78.32
2024-05-09 08:35,Chocolate Muffin,9.0,2.61,23.49
2024-10-16 09:04,Cheesecake Slice,11.0,5.09,55.99
2024-05-21 11:05,Chocolate Muffin,8.0,2.54,20.32
2024-05-18 10:20,Banana Bread,11.0,4.08,44.88
2024-10-11 12:11,Almond Danish,15.0,3.39,50.85
2024-08-10 09:23,Chocolate Muffin,11.0,2.49,27.39
2024-06-01 09:23,Cinnamon Roll,6.0,3.14,18.84
2024-05-03 09:10,Croissant,11.0,2.67,29.37
2024-08-24 08:42,Brownie,12.0,2.12,25.44
2024-12-18 10:30,Chocolate Muffin,11.0,2.54,27.94
2024-11-11 08:49,Almond Danish,11.0,3.46,38.06
2024-10-20 09:16,Chocolate Muffin,13.0,2.59,33.67
2024-01-26 09:48,Brownie,13.0,2.3,29.9
2024-08-03 11:59,Chocolate Muffin,11.0,2.49,27.39
2024-09-11 09:22,Focaccia,6.0,4.0,24.0
2024-12-24 08:35,Sourdough Bread,9.0,5.4,48.6
2024-08-31 12:18,Croissant,11.0,2.88,31.68
2024-11-03 09:45,Baguette,7.0,2.98,20.86
2024-09-16 12:20,Cheesecake Slice,12.0,5.13,61.56
2024-12-15 12:12,Brownie,8.0,2.15,17.2
2024-06-11 15:24,Carrot Cake Slice,12.0,4.42,53.04
2024-12-09 10:25,Croissant,12.0,2.92,35.04
2024-06-27 11:36,Croissant,12.0,2.78,33.36
2024-08-25 10:36,Banana Bread,12.0,3.83,45.96
2024-03-21 10:39,Brownie,12.0,2.17,26.04
2024-01-27 08:43,Brownie,11.0,2.24,24.64
2024-03-31 12:40,Chocolate Muffin,12.0,2.4,28.8
2024-08-29 09:23,Brownie,14.0,2.16,30.24
2024-07-29 13:25,Focaccia,8.0,4.19,33.52
2024-06-14 12:26,Chocolate Muffin,11.0,2.48,27.28
2024-07-18 13:04,Baguette,12.0,2.93,35.16
2024-06-02 08:59,Sourdough Bread,11.0,5.54,60.94
2024-07-12 12:24,Baguette,12.0,3.09,37.08
2024-09-13 08:53,Chocolate Muffin,11.0,2.47,27.17
2024-11-21 09:16,Almond Danish,-1.0,3.34,-3.34
2024-01-21 08:49,Blueberry Muffin,11.0,2.56,28.16
2024-10-18 11:31,Baguette,7.0,3.01,21.07
2024-05-15 10:07,Brownie,11.0,2.22,24.42
2024-12-20 09:44,Brownie,11.0,2.27,24.97
2024-02-01 13:01,Croissant,10.0,2.69,26.9
2024-11-11 10:46,Croissant,12.0,2.76,33.12
2024-07-06 09:01,Croissant,11.0,2.83,31.13
2024-07-19 07:07,Brownie,15.0,2.14,32.1
2024-10-21 12:39,Brownie,12.0,2.27,27.24
2024-05-09 08:20,Croissant,11.0,2.78,30.58
2024-03-23 08:39,Sourdough Bread,10.0,5.45,54.5
2024-10-13 10:25,Cinnamon Roll,12.0,3.13,37.56
2024-12-28 13:49,Baguette,8.0,2.94,23.52
2024-05-24 09:53,Carrot Cake Slice,13.0,4.37,56.81
2024-10-13 09:06,Baguette,14.0,2.89,40.46
2024-08-24 09:50,Chocolate Muffin,8.0,2.47,19.76
2024-03-09 09:49,Cheesecake Slice,12.0,4.95,59.4
2024-10-31 08:28,Cinnamon Roll,10.0,3.19,31.9
2024-12-24 09:42,Croissant,10.0,2.7,27.0
2024-03-29 07:33,Chocolate Muffin,11.0,2.38,26.18
2024-10-13 12:24,Chocolate Muffin,10.0,2.51,25.1
2024-05-11 11:27,Cinnamon Roll,10.0,3.11,31.1
2024-02-17 08:50,Carrot Cake Slice,11.0,4.62,50.82
2024-09-10 09:33,Brownie,13.0,2.13,27.69
2024-08-08 09:02,Croissant,10.0,2.9,29.0
2024-06-29 11:36,Brownie,9.0,2.15,19.35
2024-12-12 14:24,Chocolate Muffin,9.0,2.42,21.78
2024-10-26 09:15,Sourdough Bread,9.0,5.59,50.31
2024-12-24 09:10,Chocolate Muffin,8.0,2.38,19.04
2024-07-02 12:44,Chocolate Muffin,14.0,2.6,36.4
2024-06-26 10:17,Baguette,8.0,3.1,24.8
2024-05-31 12:30,Brownie,10.0,2.13,21.3
2024-01-15 07:50,Chocolate Muffin,13.0,2.58,33.54
2024-12-31 09:48,Croissant,10.0,2.78,27.8
2024-01-07 12:42,Sourdough Bread,14.0,5.32,74.48
2024-03-03 11:51,Brownie,13.0,2.26,29.38
2024-12-01 10:59,Sourdough Bread,9.0,5.67,51.03
2024-09-15 08:07,Chocolate Muffin,14.0,2.44,34.16
2024-10-14 11:56,Baguette,11.0,3.14,34.54
2024-09-20 10:45,Blueberry Muffin,10.0,2.56,25.6
2024-04-30 10:46,Croissant,14.0,2.73,38.22
2024-04-25 11:11,Sourdough Bread,10.0,5.52,55.2
2024-06-14 09:29,Chocolate Muffin,12.0,2.47,29.64
2024-11-02 10:32,Croissant,8.0,2.69,21.52
2024-07-28 09:18,Cinnamon Roll,11.0,3.28,36.08
2024-12-02 09:14,Blueberry Muffin,6.0,2.56,15.36
2024-11-08 13:13,Almond Danish,15.0,3.38,50.7
2024-10-27 07:19,Carrot Cake Slice,10.0,4.38,43.8
2024-05-13 10:12,Baguette,11.0,2.98,32.78
2024-11-22 08:38,Cinnamon Roll,11.0,3.16,34.76
2024-09-29 10:04,Croissant,7.0,2.68,18.76
2024-01-04 08:34,Brownie,10.0,2.23,22.3
2024-08-28 08:36,Croissant,14.0,2.69,37.66
2024-03-24 12:39,Croissant,10.0,2.67,26.7
2024-11-12 13:15,Almond Danish,10.0,3.33,33.3
2024-12-29 08:27,Brownie,13.0,2.29,29.77
2024-11-13 08:28,Brownie,12.0,2.2,26.4
2024-09-08 12:50,Baguette,12.0,3.15,37.8
2024-10-26 07:06,Chocolate Muffin,10.0,2.62,26.2
2024-03-25 15:15,Sourdough Bread,12.0,5.27,63.24
2024-09-30 07:15,Cinnamon Roll,8.0,3.2,25.6
2024-05-12 08:50,Baguette,12.0,3.11,37.32
2024-11-06 13:32,Baguette,16.0,2.86,45.76
2024-08-31 11:41,Chocolate Muffin,9.0,2.53,22.77
2024-11-03 13:26,Brownie,11.0,2.13,23.43
2024-12-21 10:10,Sourdough Bread,8.0,5.28,42.24
2024-05-05 10:18,Croissant,9.0,2.71,24.39
2024-11-24 10:13,Chocolate Muffin,11.0,2.6,28.6
2024-07-30 10:11,Croissant,13.0,2.68,34.84
2024-10-15 11:50,Blueberry Muffin,7.0,2.61,18.27
2024-01-16 10:17,Cheesecake Slice,5.0,5.07,25.35
2024-04-21 09:43,Cheesecake Slice,11.0,4.78,52.58
2024-01-01 07:14,Brownie,10.0,2.24,22.4
2024-05-22 10:10,Sourdough Bread,9.0,5.7,51.3
2024-04-06 08:09,Banana Bread,10.0,3.86,38.6
2024-07-26 11:11,Baguette,12.0,3.02,36.24
2024-05-01 09:20,Almond Danish,10.0,3.41,34.1
2024-09-07 13:46,Blueberry Muffin,12.0,2.38,28.56
2024-06-10 08:12,Croissant,9.0,2.74,24.66
2024-01-24 12:10,Cheesecake Slice,9.0,4.86,43.74
2024-12-14 09:29,Croissant,9.0,2.89,26.01
2024-10-19 10:41,Chocolate Muffin,9.0,2.58,23.22
2024-07-13 14:13,Brownie,13.0,2.19,28.47
2024-09-25 08:23,Brownie,9.0,2.21,19.89
2024-07-15 10:28,Focaccia,-1.0,4.08,-4.08
2024-03-28 09:40,Banana Bread,-1.0,4.04,-4.04
2024-07-21 15:48,Chocolate Muffin,13.0,2.5,32.5
2024-06-09 09:46,Sourdough Bread,11.0,5.24,57.64
2024-11-24 09:43,Focaccia,16.0,4.05,64.8
2024-06-02 09:00,Chocolate Muffin,8.0,2.52,20.16
2024-10-16 10:32,Brownie,7.0,2.27,15.89
2024-01-07 09:12,Cinnamon Roll,8.0,3.31,26.48
2024-12-12 08:37,Brownie,11.0,2.26,24.86
2024-12-16 13:10,Brownie,13.0,2.15,27.95
2024-12-26 10:11,Croissant,13.0,2.78,36.14
2024-09-07 10:17,Croissant,9.0,2.88,25.92
2024-12-30 14:45,Croissant,12.0,2.74,32.88
2024-08-02 08:51,Almond Danish,12.0,3.43,41.16
